time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP	 Pcirc	 Fmax	 Fstop
0	 1.0554569999999999	 0.06479999999999819	 0.06479999999999819	 0	 2.50324	 0.00324	 0	 0.00324	 0.00324	 0	 0	 0	 1.0907999999999995	 0.18	 1.0799999999999998	 1	 undefined	 undefined	 undefined
0.003	 1.0176554380499998	 0.12076451999999627	 0.12076451999999627	 0	 2.506038226	 0.006038226000000001	 0	 0.006038226000000001	 0.006038226000000001	 0	 0	 0	 2.7708694199999986	 0.18	 0.9327420000000002	 1	 undefined	 undefined	 undefined
0.006	 0.9949248140718825	 0.177846277697995	 0.177846277697995	 0	 2.5088923138848997	 0.008892313884900001	 0	 0.008892313884900001	 0.008892313884900001	 0	 0	 0	 3.781119374582998	 0.18	 0.9513626283000001	 1	 undefined	 undefined	 undefined
0.009000000000000001	 0.9790102998099313	 0.23470014793387506	 0.23470014793387506	 0	 2.5117350073966938	 0.011735007396693886	 0	 0.011735007396693886	 0.011735007396693886	 0	 0	 0	 4.488431119558605	 0.18	 0.947564503931295	 1	 undefined	 undefined	 undefined
0.012	 0.9680770953305513	 0.29150803025231653	 0.29150803025231653	 0	 2.514575401512616	 0.014575401512616175	 0	 0.014575401512616175	 0.014575401512616175	 0	 0	 0	 4.97435131864216	 0.18	 0.9467980386407631	 1	 undefined	 undefined	 undefined
0.015	 0.9604061738565715	 0.34824543029848165	 0.34824543029848165	 0	 2.517412271514924	 0.017412271514924634	 0	 0.017412271514924634	 0.017412271514924634	 0	 0	 0	 5.315281161930156	 0.18	 0.9456233341028197	 1	 undefined	 undefined	 undefined
0.018	 0.9549185332541859	 0.4049157499613454	 0.4049157499613454	 0	 2.5202457874980673	 0.020245787498067845	 0	 0.020245787498067845	 0.020245787498067845	 0	 0	 0	 5.559176299813965	 0.18	 0.9445053277144035	 1	 undefined	 undefined	 undefined
0.020999999999999998	 0.9508857802711703	 0.4615186205444122	 0.4615186205444122	 0	 2.5230759310272206	 0.023075931027221122	 0	 0.023075931027221122	 0.023075931027221122	 0	 0	 0	 5.738409765725765	 0.18	 0.9433811763844253	 1	 undefined	 undefined	 undefined
0.023999999999999997	 0.9478235431575484	 0.5180541828779628	 0.5180541828779628	 0	 2.525902709143898	 0.02590270914389868	 0	 0.02590270914389868	 0.02590270914389868	 0	 0	 0	 5.874509192997852	 0.18	 0.9422593722258534	 1	 undefined	 undefined	 undefined
0.026999999999999996	 0.945408741409316	 0.5745225088160488	 0.5745225088160488	 0	 2.5287261254408024	 0.028726125440802948	 0	 0.028726125440802948	 0.028726125440802948	 0	 0	 0	 5.981833715141512	 0.18	 0.9411387656347556	 1	 undefined	 undefined	 undefined
0.029999999999999995	 0.9434260098608858	 0.6309236794275019	 0.6309236794275019	 0	 2.531546183971375	 0.03154618397137579	 0	 0.03154618397137579	 0.03154618397137579	 0	 0	 0	 6.0699551172939685	 0.18	 0.9400195101909468	 1	 undefined	 undefined	 undefined
0.032999999999999995	 0.9417317681842522	 0.6872577744277296	 0.6872577744277296	 0	 2.5343628887213865	 0.0343628887213871	 0	 0.0343628887213871	 0.0343628887213871	 0	 0	 0	 6.145254747366568	 0.18	 0.9389015833371033	 1	 undefined	 undefined	 undefined
0.036	 0.940230296041976	 0.7435248736072175	 0.7435248736072175	 0	 2.537176243680361	 0.037176243680361695	 0	 0.037176243680361695	 0.037176243680361695	 0	 0	 0	 6.21198684257884	 0.18	 0.9377849863248671	 1	 undefined	 undefined	 undefined
0.039	 0.9388577792938114	 0.7997250566386159	 0.7997250566386159	 0	 2.539986252831931	 0.039986252831931635	 0	 0.039986252831931635	 0.039986252831931635	 0	 0	 0	 6.2729875869417135	 0.18	 0.9366697171899805	 1	 undefined	 undefined	 undefined
0.042	 0.9375716746609568	 0.8558584031029158	 0.8558584031029158	 0	 2.542792920155146	 0.04279292015514659	 0	 0.04279292015514659	 0.04279292015514659	 0	 0	 0	 6.330147792846362	 0.18	 0.9355557744049836	 1	 undefined	 undefined	 undefined
0.045000000000000005	 0.9363436194310597	 0.9119249924860462	 0.9119249924860462	 0	 2.5455962496243023	 0.04559624962430312	 0	 0.04559624962430312	 0.04559624962430312	 0	 0	 0	 6.384728025286231	 0.18	 0.9344431563855116	 1	 undefined	 undefined	 undefined
0.04800000000000001	 0.9351547046045039	 0.9679249041794691	 0.9679249041794691	 0	 2.5483962452089735	 0.04839624520897418	 0	 0.04839624520897418	 0.04839624520897418	 0	 0	 0	 6.437568684244271	 0.18	 0.9333318615570199	 1	 undefined	 undefined	 undefined
0.05100000000000001	 0.9339923236572993	 1.0238582174802158	 1.0238582174802158	 0	 2.551192910874011	 0.051192910874011475	 0	 0.051192910874011475	 0.051192910874011475	 0	 0	 0	 6.489230059675579	 0.18	 0.9322218883457642	 1	 undefined	 undefined	 undefined
0.05400000000000001	 0.9328480717165191	 1.0797250115910195	 1.0797250115910195	 0	 2.553986250579551	 0.053986250579551524	 0	 0.053986250579551524	 0.053986250579551524	 0	 0	 0	 6.54008570148804	 0.18	 0.9311132351800169	 1	 undefined	 undefined	 undefined
0.057000000000000016	 0.745357326625429	 1.1355253656204134	 1.1355253656204134	 0	 2.5567762682810207	 0.056776268281021225	 0	 0.056776268281021225	 0.056776268281021225	 0	 0	 0	 5.471124538103879	 0.18	 0.9300059004898997	 1	 undefined	 undefined	 undefined
0.06000000000000002	 0.4393926274730297	 1.1241701119642133	 1.1241701119642133	 0	 2.5562085055982107	 0	 0.0005677626828102068	 0.05620850559821102	 0.056776268281021225	 1.4161725112494926e-13	 1.9862167058197652e-16	 1.127699725538681e-19	 3.6789587300031537	 0	 0	 0	 undefined	 undefined	 undefined
0.06300000000000001	 0.24031959822031768	 1.114820953120601	 1.114820953120601	 0	 2.55574104765603	 0	 0.0010352206249906123	 0.055741047656030614	 0.056776268281021225	 1.6549604841367543e-13	 2.321122698649024e-16	 2.2127269657973834e-19	 2.5101514102793585	 0	 0	 0	 undefined	 undefined	 undefined
0.06600000000000002	 0.10731309411131218	 1.1052309367299973	 1.1052309367299973	 0	 2.5552615468365	 0	 0.0015147214445208452	 0.05526154683650038	 0.056776268281021225	 1.9417909909341916e-13	 2.7234095244518815e-16	 3.518604064688502e-19	 1.7260430936146078	 0	 0	 0	 undefined	 undefined	 undefined
0.06900000000000002	 0.019219616297974883	 1.095776963427797	 1.095776963427797	 0	 2.55478884817139	 0	 0.001987420109630805	 0.05478884817139042	 0.056776268281021225	 2.273173698459842e-13	 3.188181905273271e-16	 5.025653395438906e-19	 1.2035953671119715	 0	 0	 0	 undefined	 undefined	 undefined
0.07200000000000002	 -0.03908239860082098	 1.0863948560105552	 1.0863948560105552	 0	 2.5543197428005278	 0	 0.0024565254804930436	 0.05431974280052818	 0.056776268281021225	 2.657924133166428e-13	 3.7278038333329985e-16	 6.774386195176256e-19	 0.8547193578508809	 0	 0	 0	 undefined	 undefined	 undefined
0.07500000000000002	 -0.07750261549037285	 1.0770945920199892	 1.0770945920199892	 0	 2.5538547296009995	 0	 0.0029215386800212815	 0.05385472960099994	 0.056776268281021225	 3.103559929250792e-13	 4.3528189751063e-16	 8.798504473757663e-19	 0.6217083813667248	 0	 0	 0	 undefined	 undefined	 undefined
0.07800000000000003	 -0.10267624875967221	 1.0678736900982155	 1.0678736900982155	 0	 2.5533936845049108	 0	 0.003382583776109903	 0.053393684504911325	 0.056776268281021225	 3.6191222193643456e-13	 5.075907741043963e-16	 1.1138726845964255e-18	 0.4659199373343087	 0	 0	 0	 undefined	 undefined	 undefined
0.08100000000000003	 -0.11902189999772224	 1.0587317701841936	 1.0587317701841936	 0	 2.5529365885092097	 0	 0.003839679771810907	 0.05293658850921032	 0.056776268281021225	 4.2147776900814494e-13	 5.911329158599509e-16	 1.3840771733630676e-18	 0.3616211299889628	 0	 0	 0	 undefined	 undefined	 undefined
0.08400000000000003	 -0.12948608530508998	 1.0496681058013557	 1.0496681058013557	 0	 2.552483405290068	 0	 0.004292862990952837	 0.05248340529006839	 0.056776268281021225	 4.902071743440073e-13	 6.875275937503608e-16	 1.6956531415477608e-18	 0.2916518208172493	 0	 0	 0	 undefined	 undefined	 undefined
0.08700000000000004	 -0.13603297990993551	 1.0406820354738144	 1.0406820354738144	 0	 2.5520341017736907	 0	 0.0047421665073298595	 0.05203410177369137	 0.056776268281021225	 5.694072715577468e-13	 7.986076739940348e-16	 2.054470377678956e-18	 0.24457269918477464	 0	 0	 0	 undefined	 undefined	 undefined
0.09000000000000004	 -0.1399720252383338	 1.0317728935070036	 1.0317728935070036	 0	 2.55158864467535	 0	 0.005187623605670596	 0.051588644675350626	 0.056776268281021225	 6.605558283532902e-13	 9.264457620663258e-16	 2.467162218619094e-18	 0.21275738916305864	 0	 0	 0	 undefined	 undefined	 undefined
0.09300000000000004	 -0.14217614691675423	 1.0229400215663986	 1.0229400215663986	 0	 2.55114700107832	 0	 0.005629267202700641	 0.051147001078320584	 0.056776268281021225	 7.653216302078734e-13	 1.0733823705580273e-15	 2.9412146697409787e-18	 0.19112163140708255	 0	 0	 0	 undefined	 undefined	 undefined
0.09600000000000004	 -0.14322726482487438	 1.0141827666741676	 1.0141827666741676	 0	 2.5507091383337084	 0	 0.006067129947312166	 0.05070913833370906	 0.056776268281021225	 8.85586754997794e-13	 1.242057159884704e-15	 3.485065226732491e-18	 0.17627588436258673	 0	 0	 0	 undefined	 undefined	 undefined
0.09900000000000005	 -0.1435132945188441	 1.005500481489463	 1.005500481489463	 0	 2.550275024074473	 0	 0.006501244206547329	 0.050275024074473894	 0.056776268281021225	 1.0234711103752387e-12	 1.435443352559942e-15	 4.1082116544030894e-18	 0.16596042312209602	 0	 0	 0	 undefined	 undefined	 undefined
0.10200000000000005	 -0.14329281573148617	 0.9968925242053485	 0.9968925242053485	 0	 2.5498446262102674	 0	 0.006931642070752867	 0.04984462621026836	 0.056776268281021225	 1.181359452990369e-12	 1.656885628317488e-15	 4.821331690063787e-18	 0.1586687333836585	 0	 0	 0	 undefined	 undefined	 undefined
0.10500000000000005	 -0.1427381845543924	 0.988358258510651	 0.988358258510651	 0	 2.5494179129255325	 0	 0.007358355355487952	 0.04941791292553327	 0.056776268281021225	 1.3619310954396942e-12	 1.9101417888354756e-15	 5.636414567087523e-18	 0.15339644164136246	 0	 0	 0	 undefined	 undefined	 undefined
0.10800000000000005	 -0.14196427491547178	 0.9798970535413254	 0.9798970535413254	 0	 2.5489948526770663	 0	 0.007781415603954097	 0.04899485267706713	 0.056776268281021225	 1.5681925255613075e-12	 2.199428507098608e-15	 6.566905337784182e-18	 0.1494739351609766	 0	 0	 0	 undefined	 undefined	 undefined
0.11100000000000006	 -0.1410476395575423	 0.9715082838341348	 0.9715082838341348	 0	 2.5485754141917067	 0	 0.008200854089313736	 0.04857541419170749	 0.056776268281021225	 1.8035131757727566e-12	 2.5294714947724497e-15	 7.627863030311919e-18	 0.14645477531986123	 0	 0	 0	 undefined	 undefined	 undefined
0.11400000000000006	 -0.14003928402255855	 0.963191329280324	 0.963191329280324	 0	 2.548159566464016	 0	 0.008616701817004196	 0.04815956646401703	 0.056776268281021225	 2.0716645948739172e-12	 2.9055604416183972e-15	 8.836133737626223e-18	 0.14404130649380192	 0	 0	 0	 undefined	 undefined	 undefined
0.11700000000000006	 0.060154558632573546	 0.9549455750798242	 0.9549455750798242	 0	 2.547747278753991	 0	 0.00902898952702928	 0.04774727875399194	 0.056776268281021225	 2.376863289659734e-12	 3.3336091019070605e-15	 1.0210539800370265e-17	 0.27828778504753093	 0	 0	 0	 undefined	 undefined	 undefined
0.12000000000000006	 0.3688862228846417	 1.0184563985534645	 1.0184563985534645	 0	 2.5509228199276732	 0.0031755411736821117	 0	 0.0031755411736821117	 0.0031755411736821117	 0	 0	 0	 1.5729392435312728	 0.18	 1.058513724560704	 1	 undefined	 undefined	 undefined
0.12300000000000007	 0.5536943040780165	 1.0733075212464716	 1.0733075212464716	 0	 2.5536653760623236	 0.005918097308332668	 0	 0.005918097308332668	 0.005918097308332668	 0	 0	 0	 3.3699525850983942	 0.18	 0.9141853782168521	 1	 undefined	 undefined	 undefined
0.12600000000000006	 0.6793209606519376	 1.1292536545292364	 1.1292536545292364	 0	 2.556462682726462	 0.008715403972470706	 0	 0.008715403972470706	 0.008715403972470706	 0	 0	 0	 4.460349518957746	 0.18	 0.9324355547126795	 1	 undefined	 undefined	 undefined
0.12900000000000006	 0.7623264352812662	 1.1849764341024471	 1.1849764341024471	 0	 2.5592488217051224	 0.011501542951131347	 0	 0.011501542951131347	 0.011501542951131347	 0	 0	 0	 5.220419908343338	 0.18	 0.9287129928868805	 1	 undefined	 undefined	 undefined
0.13200000000000006	 0.8173463265611358	 1.2406541406740246	 1.2406541406740246	 0	 2.5620327070337012	 0.014285428279710246	 0	 0.014285428279710246	 0.014285428279710246	 0	 0	 0	 5.74122647043815	 0.18	 0.9279617761929662	 1	 undefined	 undefined	 undefined
0.13500000000000006	 0.8536517377258016	 1.2962627671969518	 1.2962627671969518	 0	 2.5648131383598476	 0.017065859605856597	 0	 0.017065859605856597	 0.017065859605856597	 0	 0	 0	 6.105076016512346	 0.18	 0.9268104420487839	 1	 undefined	 undefined	 undefined
0.13800000000000007	 0.8774890867248457	 1.351805647880644	 1.351805647880644	 0	 2.567590282394032	 0.019843003640041046	 0	 0.019843003640041046	 0.019843003640041046	 0	 0	 0	 6.36392053363143	 0.18	 0.9257146780614827	 1	 undefined	 undefined	 undefined
0.14100000000000007	 0.8930137739110321	 1.4072824213637067	 1.4072824213637067	 0	 2.5703641210681853	 0.0226168423141942	 0	 0.0226168423141942	 0.0226168423141942	 0	 0	 0	 6.5527892700742125	 0.18	 0.9246128913843852	 1	 undefined	 undefined	 undefined
0.14400000000000007	 0.902997265591541	 1.4626932256746539	 1.4626932256746539	 0	 2.5731346612837327	 0.025387382529741473	 0	 0.025387382529741473	 0.025387382529741473	 0	 0	 0	 6.694981751122679	 0.18	 0.9235134051824245	 1	 undefined	 undefined	 undefined
0.14700000000000008	 0.9092870432697397	 1.5180381312380131	 1.5180381312380131	 0	 2.5759019065619007	 0.028154627807909553	 0	 0.028154627807909553	 0.028154627807909553	 0	 0	 0	 6.806038224805681	 0.18	 0.9224150927226931	 1	 undefined	 undefined	 undefined
0.15000000000000008	 0.913114782683846	 1.573317217509791	 1.573317217509791	 0	 2.5786658608754895	 0.030918582121498298	 0	 0.030918582121498298	 0.030918582121498298	 0	 0	 0	 6.896317905247362	 0.18	 0.9213181045295811	 1	 undefined	 undefined	 undefined
0.15300000000000008	 0.9153015975123701	 1.6285305626194633	 1.6285305626194633	 0	 2.581426528130973	 0.033679249376981905	 0	 0.033679249376981905	 0.033679249376981905	 0	 0	 0	 6.972727089877234	 0.18	 0.9202224184945362	 1	 undefined	 undefined	 undefined
0.15600000000000008	 0.916394896757912	 1.6836782447701193	 1.6836782447701193	 0	 2.584183912238506	 0.036436633484514806	 0	 0.036436633484514806	 0.036436633484514806	 0	 0	 0	 7.039869982155256	 0.18	 0.9191280358442997	 1	 undefined	 undefined	 undefined
0.15900000000000009	 0.9167596191851635	 1.7387603420493392	 1.7387603420493392	 0	 2.586938017102467	 0.03919073834847588	 0	 0.03919073834847588	 0.03919073834847588	 0	 0	 0	 7.1008160764047386	 0.18	 0.9180349546536917	 1	 undefined	 undefined	 undefined
0.1620000000000001	 0.9166390567955999	 1.7937769324548736	 1.7937769324548736	 0	 2.5896888466227437	 0.041941567868752805	 0	 0.041941567868752805	 0.041941567868752805	 0	 0	 0	 7.157611724766527	 0.18	 0.9169431734256415	 1	 undefined	 undefined	 undefined
0.1650000000000001	 0.9161954037408604	 1.848728093891312	 1.848728093891312	 0	 2.5924364046945656	 0.04468912594057472	 0	 0.04468912594057472	 0.04468912594057472	 0	 0	 0	 7.2116211849349945	 0.18	 0.9158526906073037	 1	 undefined	 undefined	 undefined
0.1680000000000001	 0.9155367889410958	 1.9036139041706424	 1.9036139041706424	 0	 2.595180695208532	 0.0474334164545411	 0	 0.0474334164545411	 0.0474334164545411	 0	 0	 0	 7.263753984896418	 0.18	 0.9147635046554594	 1	 undefined	 undefined	 undefined
0.1710000000000001	 0.9147352978292573	 1.9584344410123042	 1.9584344410123042	 0	 2.5979217220506152	 0.05017444329662412	 0	 0.05017444329662412	 0.05017444329662412	 0	 0	 0	 7.3146164994779035	 0.18	 0.9136756140276734	 1	 undefined	 undefined	 undefined
0.1740000000000001	 0.9138389868474619	 2.0131897820433142	 2.0131897820433142	 0	 2.6006594891021657	 0.05291221034817458	 0	 0.05291221034817458	 0.05291221034817458	 0	 0	 0	 7.364613001372366	 0.18	 0.9125890171834872	 1	 undefined	 undefined	 undefined
0.1770000000000001	 0.7037021654179512	 2.0678800047983703	 2.0678800047983703	 0	 2.6033940002399185	 0.05564672148592734	 0	 0.05564672148592734	 0.05564672148592734	 0	 0	 0	 6.15786264843895	 0.18	 0.9115037125842547	 1	 undefined	 undefined	 undefined
0.1800000000000001	 0.3644004841096795	 2.0472012047503885	 2.0472012047503885	 0	 2.6023600602375194	 0	 0.0010339400023991851	 0.05461278148352816	 0.05564672148592734	 1.654387232561814e-13	 2.320318699245181e-16	 2.3990703214644365e-19	 4.162682876870366	 0	 0	 0	 undefined	 undefined	 undefined
0.1830000000000001	 0.14712890309772508	 2.0301756593775444	 2.0301756593775444	 0	 2.601508782968877	 0	 0.001885217271041182	 0.05376150421488616	 0.05564672148592734	 2.197213084587397e-13	 3.0816452799262227e-16	 5.022404898283533e-19	 2.8798562107491987	 0	 0	 0	 undefined	 undefined	 undefined
0.1860000000000001	 0.0017509733094716873	 2.0127114936792445	 2.0127114936792445	 0	 2.6006355746839622	 0	 0.002758425555956288	 0.05288829592997105	 0.05564672148592734	 2.9395579293926237e-13	 4.122802145010692e-16	 8.62246988837264e-19	 2.0157088934748604	 0	 0	 0	 undefined	 undefined	 undefined
0.1890000000000001	 -0.09411592874287106	 1.9954950730255039	 1.9954950730255039	 0	 2.599774753651275	 0	 0.0036192465886433927	 0.05202747489728395	 0.05564672148592734	 3.9165045129717264e-13	 5.492993706832716e-16	 1.3350954403632145e-18	 1.4401408910722522	 0	 0	 0	 undefined	 undefined	 undefined
0.19200000000000012	 -0.15724965063602336	 1.9784095257375436	 1.9784095257375436	 0	 2.598920476286877	 0	 0.0044735239530416275	 0.05117319753288572	 0.05564672148592734	 5.206764635417512e-13	 7.302615196939007e-16	 1.9589413267287693e-18	 1.0553771716640203	 0	 0	 0	 undefined	 undefined	 undefined
