time	 Flung	 Palv	 Pel	 Pmus	 Vabs	 Vti	 Vte	 Vt	 Vtmax	 PCO2	 SCO2	 VCO2	 Pao	 Fip	 Fop	 stateP	 Pcirc	 Fmax	 Fstop
4.5540000000000616	 -1.0065165104139062	 15.01975522397002	 15.01975522397002	 0	 3.250987761198501	 0	 0.014137730647841528	 0.023316352778343843	 0.03745408342618537	 1.3066743552367215e-11	 1.832642854469455e-14	 1.0591808366765417e-16	 6.098593817614978	 0	 0	 0	 undefined	 undefined	 undefined
4.557000000000062	 -1.1698323984692016	 14.929705350530726	 14.929705350530726	 0	 3.2464852675265363	 0	 0.018640224319806102	 0.01881385910637927	 0.03745408342618537	 5.860977937592293e-11	 8.220165410367872e-14	 4.760305110944884e-16	 4.567913450420734	 0	 0	 0	 undefined	 undefined	 undefined
4.560000000000062	 -1.275757830912645	 14.84017952302044	 14.84017952302044	 0	 3.242008976151022	 0	 0.02311651569532028	 0.01433756773086509	 0.03745408342618537	 2.606031341723132e-10	 3.655022919667787e-13	 2.112125268356045e-15	 3.5440970251404202	 0	 0	 0	 undefined	 undefined	 undefined
4.563000000000062	 -1.343396969468729	 14.75119230703478	 14.75119230703478	 0	 3.237559615351739	 0	 0.0275658764946033	 0.009888206931582072	 0.03745408342618537	 1.148393120563459e-9	 1.6106495379571655e-12	 9.27848618392596e-15	 2.858600915360124	 0	 0	 0	 undefined	 undefined	 undefined
4.566000000000062	 -1.3855346520032956	 14.662738493430734	 14.662738493430734	 0	 3.2331369246715367	 0	 0.031988567174805665	 0.005465516251379705	 0.03745408342618537	 5.015804891863334e-9	 7.034789469654045e-12	 4.039118400855068e-14	 2.3986256924337153	 0	 0	 0	 undefined	 undefined	 undefined
4.569000000000062	 -1.4106885377109373	 14.574815104986092	 14.574815104986092	 0	 3.2287407552493046	 0	 0.03638473659703787	 0.0010693468291474995	 0.03745408342618537	 2.171457539700278e-8	 3.0455224960733213e-11	 1.7427751272812897e-13	 2.0890204673132864	 0	 0	 0	 undefined	 undefined	 undefined
4.572000000000062	 -1.4245375700122775	 14.487418936335592	 14.487418936335592	 0	 3.2243709468167796	 0	 0.040754545029562994	 -0.0033004616033776232	 0.03745408342618537	 9.318497732152945e-8	 1.3069421784225729e-10	 7.453862079374998e-13	 1.8796790812509312	 0	 0	 0	 undefined	 undefined	 undefined
4.575000000000062	 -1.4308675373403696	 14.400546828832297	 14.400546828832297	 0	 3.220027341441615	 0	 0.04509815040472762	 -0.007644066978542252	 0.03745408342618537	 3.9641235537384684e-7	 5.559780580278357e-10	 3.1603354892607986e-12	 1.7371979323722733	 0	 0	 0	 undefined	 undefined	 undefined
4.5780000000000625	 -1.4322022012738613	 14.314195639696008	 14.314195639696008	 0	 3.2157097819848004	 0	 0.04941570986154232	 -0.011961626435356948	 0.03745408342618537	 0.0000016717753427840272	 2.3447059506087336e-9	 1.3283742839761228e-11	 1.6393077789137003	 0	 0	 0	 undefined	 undefined	 undefined
4.581000000000063	 -1.4302239643075692	 14.228362245335404	 14.228362245335404	 0	 3.21141811226677	 0	 0.05370737957957269	 -0.016253296153387317	 0.03745408342618537	 0.000006989734430035059	 9.803274095420839e-9	 5.535615741263041e-11	 1.5711623623227484	 0	 0	 0	 undefined	 undefined	 undefined
4.584000000000063	 -1.4260543244538693	 14.143043540851012	 14.143043540851012	 0	 3.2071521770425506	 0	 0.057973314803792225	 -0.020519231377606854	 0.03745408342618537	 0.000028974622057874162	 4.063761859449392e-8	 2.2871360600328091e-10	 1.5228640716734936	 0	 0	 0	 undefined	 undefined	 undefined
4.587000000000063	 -1.4204408439196887	 14.058236439965832	 14.058236439965832	 0	 3.2029118219982915	 0	 0.0622136698480515	 -0.024759586421866132	 0.03745408342618537	 0.00011908880360453346	 1.6702496999233303e-7	 9.369587800275246e-10	 1.487814396031152	 0	 0	 0	 undefined	 undefined	 undefined
4.590000000000063	 -1.4138817950052005	 13.97393787490886	 13.97393787490886	 0	 3.198696893745443	 0	 0.0664285981009002	 -0.028974514674714826	 0.03745408342618537	 0.0004853329402677488	 6.806913608243321e-7	 3.806024028236025e-9	 1.461614224971211	 0	 0	 0	 undefined	 undefined	 undefined
4.593000000000063	 -1.4067092573527464	 13.890144796304682	 13.890144796304682	 0	 3.194507239815234	 0	 0.07061825203110886	 -0.03316416860492349	 0.03745408342618537	 0.0019612640285948863	 0.000002750720937720738	 1.533059281586495e-8	 1.4413307157062154	 0	 0	 0	 undefined	 undefined	 undefined
4.596000000000063	 -1.399144516110574	 13.806854173063119	 13.806854173063119	 0	 3.190342708653156	 0	 0.07478278319318724	 -0.037328699767001865	 0.03745408342618537	 0.00785852134626917	 0.00001102176906910122	 6.123109356536856e-8	 1.4250085378200896	 0	 0	 0	 undefined	 undefined	 undefined
4.599000000000063	 -1.391334994038164	 13.724062992269541	 13.724062992269541	 0	 3.186203149613477	 0	 0.07892234223286623	 -0.04146825880668086	 0.03745408342618537	 0.031211507227500452	 0.00004377490494740596	 2.4243989705149176e-7	 1.4113440364221361	 0	 0	 0	 undefined	 undefined	 undefined
4.602000000000063	 -1.3833788729061607	 13.641768259075915	 13.641768259075915	 0	 3.182088412953796	 0	 0.0830370788925473	 -0.04558299546636193	 0.03745408342618537	 0.12270187588791778	 0.00017209239254967432	 9.505547735278619e-7	 1.3994680075792054	 0	 0	 0	 undefined	 undefined	 undefined
4.6050000000000635	 -1.0203281872953207	 13.559966996592483	 13.559966996592483	 0	 3.177998349829624	 0	 0.08712714201671916	 -0.04967305859053379	 0.03745408342618537	 0.4748549107669197	 0.0006659956672747823	 0.000003674519093106676	 3.4215696522449432	 0	 0	 0	 undefined	 undefined	 undefined
4.608000000000064	 -0.4482457967336998	 13.606461041147078	 13.606461041147078	 0	 3.180323052057354	 0.0023247022277300077	 0	 0.0023247022277300077	 0.0023247022277300077	 0	 0	 0	 7.971135554984892	 0.18	 0.7749007425766692	 1	 undefined	 undefined	 undefined
4.611000000000064	 -0.08799233128659262	 13.643477274719224	 13.643477274719224	 0	 3.182173863735961	 0.004175513906337253	 0	 0.004175513906337253	 0.004175513906337253	 0	 0	 0	 11.943503709136273	 0.18	 0.6169372262024152	 1	 undefined	 undefined	 undefined
4.614000000000064	 0.15617181008110168	 13.682362793099996	 13.682362793099996	 0	 3.184118139655	 0.006119789825375738	 0	 0.006119789825375738	 0.006119789825375738	 0	 0	 0	 14.414186282883584	 0.18	 0.6480919730128283	 1	 undefined	 undefined	 undefined
4.617000000000064	 0.3178488584928652	 13.720817285857203	 13.720817285857203	 0	 3.18604086429286	 0.008042514463236195	 0	 0.008042514463236195	 0.008042514463236195	 0	 0	 0	 16.11015448019806	 0.18	 0.6409082126201524	 1	 undefined	 undefined	 undefined
4.620000000000064	 0.42556757288540514	 13.759307147737962	 13.759307147737962	 0	 3.187965357386898	 0.009967007557274091	 0	 0.009967007557274091	 0.009967007557274091	 0	 0	 0	 17.243732591680413	 0.18	 0.6414976980126321	 1	 undefined	 undefined	 undefined
4.623000000000064	 0.4971049587674454	 13.797737886057657	 13.797737886057657	 0	 3.189886894302883	 0.011888544473259105	 0	 0.011888544473259105	 0.011888544473259105	 0	 0	 0	 18.01167757176433	 0.18	 0.6405123053283378	 1	 undefined	 undefined	 undefined
4.626000000000064	 0.5445641742786129	 13.836128715401736	 13.836128715401736	 0	 3.191806435770087	 0.013808085940463247	 0	 0.013808085940463247	 0.013808085940463247	 0	 0	 0	 18.53396867301403	 0.18	 0.6398471557347143	 1	 undefined	 undefined	 undefined
4.629000000000064	 0.5759629400667365	 13.874475798693764	 13.874475798693764	 0	 3.193723789934688	 0.01572544010506479	 0	 0.01572544010506479	 0.01572544010506479	 0	 0	 0	 18.892861016928116	 0.18	 0.6391180548671813	 1	 undefined	 undefined	 undefined
4.6320000000000645	 0.5966567524018255	 13.912779971998894	 13.912779971998894	 0	 3.1956389985999447	 0.01764064877032115	 0	 0.01764064877032115	 0.01764064877032115	 0	 0	 0	 19.14273138799647	 0.18	 0.638402888418786	 1	 undefined	 undefined	 undefined
4.635000000000065	 0.6102138437057436	 13.951041123942405	 13.951041123942405	 0	 3.1975520561971202	 0.01955370636749681	 0	 0.01955370636749681	 0.01955370636749681	 0	 0	 0	 19.31992423920387	 0.18	 0.6376858657252207	 1	 undefined	 undefined	 undefined
4.638000000000065	 0.6190134606393747	 13.989259335156525	 13.989259335156525	 0	 3.1994629667578263	 0.021464616928202628	 0	 0.021464616928202628	 0.021464616928202628	 0	 0	 0	 19.448650314926475	 0.18	 0.6369701869019386	 1	 undefined	 undefined	 undefined
4.641000000000065	 0.6246416811129027	 14.027434647283208	 14.027434647283208	 0	 3.2013717323641604	 0.023373382534536635	 0	 0.023373382534536635	 0.023373382534536635	 0	 0	 0	 19.54505395721085	 0.18	 0.6362552021113357	 1	 undefined	 undefined	 undefined
4.644000000000065	 0.6281559075804786	 14.065567109803727	 14.065567109803727	 0	 3.2032783554901862	 0.025280005660562384	 0	 0.025280005660562384	 0.025280005660562384	 0	 0	 0	 19.619897297168265	 0.18	 0.6355410420085823	 1	 undefined	 undefined	 undefined
4.647000000000065	 0.6302610711675394	 14.10365677054509	 14.10365677054509	 0	 3.2051828385272545	 0.02718448869763042	 0	 0.02718448869763042	 0.02718448869763042	 0	 0	 0	 19.680355259717203	 0.18	 0.6348276790226781	 1	 undefined	 undefined	 undefined
4.650000000000065	 0.6314271263764023	 14.141703677604731	 14.141703677604731	 0	 3.2070851838802366	 0.029086834050612347	 0	 0.029086834050612347	 0.029086834050612347	 0	 0	 0	 19.73121110952809	 0.18	 0.6341151176606432	 1	 undefined	 undefined	 undefined
4.653000000000065	 0.6319673757635453	 14.179707878960384	 14.179707878960384	 0	 3.2089853939480193	 0.030987044118395188	 0	 0.030987044118395188	 0.030987044118395188	 0	 0	 0	 19.775653709495298	 0.18	 0.6334033559276133	 1	 undefined	 undefined	 undefined
4.656000000000065	 0.6320906874303988	 14.217669422549273	 14.217669422549273	 0	 3.2108834711274636	 0.03288512129783934	 0	 0.03288512129783934	 0.03288512129783934	 0	 0	 0	 19.815808980195303	 0.18	 0.6326923931480497	 1	 undefined	 undefined	 undefined
4.6590000000000655	 0.6319363064731836	 14.255588356252087	 14.255588356252087	 0	 3.2127794178126043	 0.03478106798297982	 0	 0.03478106798297982	 0.03478106798297982	 0	 0	 0	 19.853094215556077	 0.18	 0.6319822283801613	 1	 undefined	 undefined	 undefined
4.662000000000066	 0.6315970626588501	 14.29346472789633	 14.29346472789633	 0	 3.2146732363948165	 0.036674886565191855	 0	 0.036674886565191855	 0.036674886565191855	 0	 0	 0	 19.888454291405047	 0.18	 0.6312728607373455	 1	 undefined	 undefined	 undefined
4.665000000000066	 0.2607643384142607	 14.331298585255706	 14.331298585255706	 0	 3.2165649292627854	 0.038566579433160914	 0	 0.038566579433160914	 0.038566579433160914	 0	 0	 0	 16.58812294002544	 0.18	 0.6305642893230201	 1	 undefined	 undefined	 undefined
